doctor_name,specialization,experience_years,clinic,city,rating,reviews_count,profile_url
Алпысбаев Алмас Кумарович,Стоматолог • Стоматолог-имплантолог,,"Стоматологическая клиника ""АЛТАЙ СТОМ""",Алматы,0,0,https://doctor.kz/doctors/968369281699260663
Неткачева Ирина Витальевна,Эндокринолог • Эндокринолог детский,,"Медицинский центр ""АСАР МЕДИКУС""",Алматы,0,0,https://doctor.kz/doctors/933770281591607145
Есболаев Ержан Жумашулы,Ортопед детский • Травматолог,,"Семейная клиника ""FAMILY HEALTH CLINIC""",Атырау,0,0,https://doctor.kz/doctors/589100381691481744
Шевченко Дмитрий,Массажист,,"Клиника ""PROFIMED""",Павлодар,5,1,https://doctor.kz/doctors/142747851501135822
Артыкбаева Нурбахыт Сарсеновна,Невропатолог детский,,"Семейная клиника ""FAMILY HEALTH CLINIC""",Атырау,0,0,https://doctor.kz/doctors/374659741691416814
Несипбаева Дина Бекетовна,Врач УЗИ,,"Медицинский центр ""SMART HEALTH UNIVERSITY CITY""",Алматы,0,0,https://doctor.kz/doctors/363101001581665009
Клепикова Светлана Владимировна,Уролог,,"Медицинский центр ""МЕЙІРІМ""",Тараз,5,0,https://doctor.kz/doctors/732285491484206565
Альмухамад Свейд Айеш Хасан,Гастроэнтеролог,,"Медицинский центр ""МЕЙІРІМ""",Тараз,0,0,https://doctor.kz/doctors/719980141484205258
Жакипова Жанна Хатимжановна,Врач УЗИ,,"Медицинский центр ""КЕРУЕН MEDICUS""",Алматы,0,1,https://doctor.kz/doctors/132015061485231807
Байтакова Динара,Массажист,,"Медицинский центр Эмирмед (г.Алматы, ул.Нусупбекова, 26/1)",Алматы,0,0,https://doctor.kz/doctors/537654061716273404
Ильянова Зарина Тимуровна,Онколог,,ESCS clinic,Алматы,0,0,https://doctor.kz/doctors/288997021716292133
Адылкызы Адэля,Стоматолог,,"Стоматология ""ALADENT""",Алматы,0,0,https://doctor.kz/doctors/211866071712567714
Болат Алтынай Асхаткызы,Стоматолог,,"Стоматология ""ALADENT""",Алматы,0,0,https://doctor.kz/doctors/871026371712567831
Жумагалиев Нурсултан Уатканович,Проктолог • Сосудистый хирург • Травматолог • Хирург,,"Медицинский центр ЭМИРМЕД (г.Астана, Күйші Дина,9)",Астана,0,0,https://doctor.kz/doctors/178746631715759467
Каримова Сабина Зиятханкызы,Врач общей практики (ВОП) • Педиатр • Терапевт,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,0,0,https://doctor.kz/doctors/509310711688474479
Мазманиди Полина Христофоровна,Эндокринолог,,"Товарищество с ограниченной ответственностью ""Therapeutic city ""Терапия Сити""",Алматы,0,0,https://doctor.kz/doctors/611520851688473880
Кабдолин Кайрат Нуртуганович,Уролог • Уролог детский • Хирург детский,,"Товарищество с ограниченной ответственностью ""Therapeutic city ""Терапия Сити""",Алматы,0,0,https://doctor.kz/doctors/110519751688982051
Шилкина Ольга Васильевна,Невропатолог детский • Невропатолог/ Невролог,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,5,1,https://doctor.kz/doctors/222825521502779576
Гасанова Рухия Набиевна,Невропатолог/ Невролог,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,0,0,https://doctor.kz/doctors/898936211688977199
Шабденова Эльмира Дуйсенхановна,Акушер-гинеколог • Гинеколог,,"Медицинский центр ""OLYMP MEDICAL GROUP"" (DiVera)",Алматы,0,0,https://doctor.kz/doctors/377882641545022711
Бабаева Зарина Борисовна,Кардиолог • Педиатр • Терапевт,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,0,0,https://doctor.kz/doctors/809470111686637330
Белошапко Ирина Анатольевна,Аллерголог • Иммунолог • ЛОР/ Оториноларинголог,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,5,2,https://doctor.kz/doctors/122482001453273907
Ильясов Зуфар Абдурахманович,ЛОР/ Оториноларинголог,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,0,0,https://doctor.kz/doctors/163138341688475073
Юраш Людмила Валентиновна,Лаборант • Паразитолог • Цитолог,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,0,0,https://doctor.kz/doctors/620201301464077148
Саидова Сабина Сулеймановна,Терапевт • Эндокринолог,,"ТОО ""Медицинский центр ""ДАДИ""",Алматы,0,0,https://doctor.kz/doctors/248129491692778263
Алимбекова Жанар Умбеталиевна,Терапевт,,"Медицинский центр ""МЕЙІРІМ""",Тараз,0,0,https://doctor.kz/doctors/219493711484204872
Нурова Махмуза Рахимовна,ЛОР/ Оториноларинголог,,"Медицинский центр ""МЕЙІРІМ""",Тараз,0,1,https://doctor.kz/doctors/193019401484213397
Девдариани Хатуна Георгиевна,Инфекционист,,"Клиника ""КРИСТИНА""",Караганда,0,0,https://doctor.kz/doctors/148993841524885417
Юлдашходжаев Рустамхон Мусаханович,Эндоскопист,,"Медицинский центр ""DAUMED""",Шымкент,0,0,https://doctor.kz/doctors/624475541482301572
Серикбаев Бахром Якуббаевич,Ортопед • Травматолог • Хирург,,"Медицинский центр ""ГУЛЬ-КАНАТ""",Алматы,0,0,https://doctor.kz/doctors/971170761712576190
Вазенмиллер Никита Сергеевич,Стоматолог • Стоматолог-терапевт,,"""Стоматология DentOК""",Караганда,0,0,https://doctor.kz/doctors/865814871712570233
Зекенов Максат Турсбекович,Стоматолог,,"Стоматология ""ALADENT""",Алматы,0,0,https://doctor.kz/doctors/487876651712568132
Асылбеков Нурсултан Кудайбергенулы,Стоматолог,,"Стоматология ""ALADENT""",Алматы,0,0,https://doctor.kz/doctors/277239141712568061
Хамбар Даниял,Стоматолог,,"Стоматология ""ALADENT""",Алматы,0,0,https://doctor.kz/doctors/520459261712567944
Исмагулова Гульжан Касымжановна,Стоматолог,,"Стоматология ""ALADENT""",Алматы,0,0,https://doctor.kz/doctors/319505821712567557
Мустапаева Динара Хамитовна,Врач общей практики (ВОП) • Гепатолог • Инфекционист • Паразитолог,,Медицинский центр «Паразитология KAZMED»,Алматы,0,0,https://doctor.kz/doctors/900233291692778598
Джахауова Нурбиби Еркебаевна,Невропатолог/ Невролог,,"Медицинский центр ""PROMEDICAL""",Бесагаш,0,0,https://doctor.kz/doctors/924007591643202132
Мухитдинов Анвар Тойчиваевич,Проктолог,,"Медицинский центр ""GASTROMED""",Шымкент,0,0,https://doctor.kz/doctors/113471711622030592
